R:A::C:P,0 5,1 6,2,3 4
0 5,0.048132183908045974,0.031609195402298854,0.01221264367816092,0.03017241379310345
1 6,0.16810344827586207,0.1903735632183908,0.05675287356321839,0.13936781609195403
2,0.05244252873563218,0.06321839080459771,0.029454022988505746,0.05244252873563218
3 4,0.035919540229885055,0.02514367816091954,0.022270114942528736,0.042385057471264365
