R:A::C:P,0 5,1 6,2,3 4
0 5,0.3941176470588235,0.25882352941176473,0.1,0.24705882352941178
1 6,0.30310880829015546,0.3432642487046632,0.10233160621761658,0.25129533678756477
2,0.26545454545454544,0.32,0.14909090909090908,0.26545454545454544
3 4,0.2857142857142857,0.2,0.17714285714285713,0.33714285714285713
