R:A::C:P,0,1 3 5,2 4 6
0,0.022988505747126436,0.01939655172413793,0.010775862068965518
1 3 5,0.09051724137931035,0.17672413793103448,0.14870689655172414
2 4 6,0.06896551724137931,0.22198275862068967,0.23994252873563218
