R:A::C:P,0 1,2,3 4 6,5
0 1,0.28517110266159695,0.09505703422053231,0.13307984790874525,0.045627376425855515
2,0.07034220532319392,0.045627376425855515,0.0779467680608365,0.017110266159695818
3 4 6,0.039923954372623575,0.034220532319391636,0.07224334600760456,0.034220532319391636
5,0.015209125475285171,0.0038022813688212928,0.030418250950570342,0.0
