R:A::C:P,0 1,2,3 4 6,5
0 1,0.5102040816326531,0.17006802721088435,0.23809523809523808,0.08163265306122448
2,0.3333333333333333,0.21621621621621623,0.36936936936936937,0.08108108108108109
3 4 6,0.22105263157894736,0.18947368421052632,0.4,0.18947368421052632
5,0.3076923076923077,0.07692307692307693,0.6153846153846154,0.0
