R:A::C:P,0,1 4,2,3 5,6
0,0.12598425196850394,0.0589622641509434,0.041666666666666664,0.022988505747126436,0.010101010101010102
1 4,0.3937007874015748,0.4056603773584906,0.3273809523809524,0.23275862068965517,0.23232323232323232
2,0.15354330708661418,0.19811320754716982,0.24404761904761904,0.20977011494252873,0.1919191919191919
3 5,0.13385826771653545,0.12264150943396226,0.1488095238095238,0.1810344827586207,0.12121212121212122
6,0.19291338582677164,0.21462264150943397,0.23809523809523808,0.35344827586206895,0.4444444444444444
