R:A::C:P,0 3 4,1 2 6,5
0 3 4,0.42063492063492064,0.42857142857142855,0.15079365079365079
1 2 6,0.47593582887700536,0.4385026737967914,0.0855614973262032
5,0.7307692307692307,0.2692307692307692,0.0
