R:A::C:P,0 6,1 4,2 3,5
0 6,0.12284482758620689,0.08333333333333333,0.07543103448275862,0.05244252873563218
1 4,0.10488505747126436,0.1235632183908046,0.07327586206896551,0.02442528735632184
2 3,0.07686781609195402,0.07902298850574713,0.07902298850574713,0.035919540229885055
5,0.020114942528735632,0.01867816091954023,0.020833333333333332,0.009339080459770116
