R:A::C:P,0 6,1 4,2 3,5
0 6,0.37831858407079644,0.27358490566037735,0.30346820809248554,0.4294117647058823
1 4,0.3230088495575221,0.4056603773584906,0.2947976878612717,0.2
2 3,0.23672566371681417,0.25943396226415094,0.3179190751445087,0.29411764705882354
5,0.061946902654867256,0.06132075471698113,0.0838150289017341,0.07647058823529412
