R:A::C:P,0 5,1 3 6,2,4
0 5,0.37735849056603776,0.14516129032258066,0.12,0.3684210526315789
1 3 6,0.4528301886792453,0.5483870967741935,0.52,0.42105263157894735
2,0.1509433962264151,0.27419354838709675,0.32,0.05263157894736842
4,0.018867924528301886,0.03225806451612903,0.04,0.15789473684210525
