R:A::C:P,0 2,1 6,3 5,4
0 2,0.34097421203438394,0.3123209169054441,0.23209169054441262,0.11461318051575932
1 6,0.2849740932642487,0.3432642487046632,0.23575129533678757,0.13601036269430053
3 5,0.29797979797979796,0.23737373737373738,0.3181818181818182,0.14646464646464646
4,0.3287671232876712,0.1506849315068493,0.3013698630136986,0.2191780821917808
