R:A::C:P,0 4,1,2 3 5 6
0 4,0.12955465587044535,0.020242914979757085,0.06477732793522267
1,0.1862348178137652,0.05668016194331984,0.21862348178137653
2 3 5 6,0.06882591093117409,0.04048582995951417,0.2145748987854251
