name,overall,average,f1,mcc
0-1-23456,0.5933908045977011,0.47903958210767517,0.4254763155996579,0.19458342433774525
0-12-3456,0.4949712643678161,0.4760237034986501,0.4137456597230811,0.16808205833490464
0-124-356,0.4899425287356322,0.4737426436896139,0.4177205607222996,0.1582969052460533
0-14-2356,0.5165229885057471,0.469117290932636,0.41321548798432284,0.15945319821985124
0-1234-56,0.507183908045977,0.4655022630989836,0.41109629545291143,0.1431750567703238
0-123-456,0.47198275862068967,0.4625258503886472,0.4039038242889709,0.13488426289577174
0-126-345,0.4561781609195402,0.45463472756000695,0.3636280109268994,0.10679917780535474
0-16-2345,0.4425287356321839,0.45331525512872667,0.3816353171014754,0.11886190069796364
01-234-56,0.4511494252873563,0.45306897528663437,0.45078102797125186,0.1810753281429658
0-13-2456,0.492816091954023,0.45206164248080416,0.39551495601922193,0.12726632320240017
0-12345-6,0.5502873563218391,0.45145599998727404,0.39531759282734874,0.1222075510443884
0-125-346,0.4547413793103448,0.45074859744339485,0.3912303386482244,0.1122450392918904
01-2356-4,0.5567528735632183,0.4505022110901106,0.4306317736677119,0.18020214942011867
0-134-256,0.4561781609195402,0.4500631884362695,0.3908924768291569,0.11943039115397665
01-24-356,0.46623563218390807,0.4498924252246657,0.4485745427846348,0.1790186155863939
0-1245-36,0.4827586206896552,0.44925775489670006,0.39324335414461015,0.1108004370203114
01-2345-6,0.4676724137931034,0.44852558637724876,0.4419645194715949,0.18107103177516257
0-12356-4,0.6544540229885057,0.4482610684624218,0.3679482195413882,0.09526687010070865
0-1235-46,0.48204022988505746,0.44769033650463835,0.39115611292391944,0.10520773309700622
0-15-2346,0.4899425287356322,0.44744517923348165,0.3905216754562011,0.11955512383025652
0-156-234,0.4525862068965517,0.44656093881900333,0.3816564921454985,0.10201336202111912
0-1246-35,0.5387931034482759,0.4451452263952264,0.37058501877809763,0.09609988149673583
0-1256-34,0.5294540229885057,0.44491821405207227,0.3626040569971248,0.08924006725332954
0-146-235,0.45330459770114945,0.4431054094739247,0.3816186686848207,0.09817994939853125
