R:A::C:P,0 4,1,2 3,5,6
0 4,0.2024793388429752,0.09523809523809523,0.11940298507462686,0.16666666666666666,0.0898876404494382
1,0.34297520661157027,0.47619047619047616,0.3283582089552239,0.2549019607843137,0.39325842696629215
2 3,0.2396694214876033,0.2653061224489796,0.3582089552238806,0.3333333333333333,0.21348314606741572
5,0.06611570247933884,0.047619047619047616,0.05970149253731343,0.11764705882352941,0.11235955056179775
6,0.1487603305785124,0.11564625850340136,0.13432835820895522,0.12745098039215685,0.19101123595505617
