R:A::C:P,0,1 6,2 4 5,3
0,0.022988505747126436,0.015086206896551725,0.01293103448275862,0.0021551724137931034
1 6,0.10129310344827586,0.1903735632183908,0.19899425287356323,0.0639367816091954
2 4 5,0.04597701149425287,0.08764367816091954,0.1343390804597701,0.05100574712643678
3,0.01221264367816092,0.017241379310344827,0.033045977011494254,0.010775862068965518
