R:A::C:P,0,1 6,2 4 5,3
0,0.43243243243243246,0.28378378378378377,0.24324324324324326,0.04054054054054054
1 6,0.18264248704663213,0.3432642487046632,0.3588082901554404,0.11528497409326424
2 4 5,0.14414414414414414,0.2747747747747748,0.42117117117117114,0.15990990990990991
3,0.16666666666666666,0.23529411764705882,0.45098039215686275,0.14705882352941177
