R:A::C:P,0,1 5,2 3,4 6
0,0.40476190476190477,0.1794871794871795,0.07142857142857142,0.3181818181818182
1 5,0.4523809523809524,0.5897435897435898,0.44642857142857145,0.3181818181818182
2 3,0.09523809523809523,0.23076923076923078,0.4107142857142857,0.22727272727272727
4 6,0.047619047619047616,0.0,0.07142857142857142,0.13636363636363635
