R:A::C:P,0 4,1,2,3 5 6
0 4,0.6129032258064516,0.22580645161290322,0.06451612903225806,0.0967741935483871
1,0.3050847457627119,0.3728813559322034,0.15254237288135594,0.1694915254237288
2,0.2222222222222222,0.14814814814814814,0.3333333333333333,0.2962962962962963
3 5 6,0.2222222222222222,0.0,0.2222222222222222,0.5555555555555556
