R:A::C:P,0 1 2,3 6,4,5
0 1 2,0.9157894736842105,0.7941176470588235,0.7368421052631579,1.0
3 6,0.042105263157894736,0.08823529411764706,0.10526315789473684,0.0
4,0.021052631578947368,0.058823529411764705,0.15789473684210525,0.0
5,0.021052631578947368,0.058823529411764705,0.0,0.0
