R:A::C:P,antag,fool,other,protag
antag,0.0,0.08695652173913043,0.782608695652174,0.13043478260869565
fool,0.2222222222222222,0.6666666666666666,0.0,0.1111111111111111
other,0.13978494623655913,0.16129032258064516,0.5645161290322581,0.13440860215053763
protag,0.08571428571428572,0.08571428571428572,0.6,0.22857142857142856
