R:A::C:P,0 1 5,2 4,3,6
0 1 5,0.7545454545454545,0.6351351351351351,0.5142857142857142,0.5714285714285714
2 4,0.19090909090909092,0.3108108108108108,0.2857142857142857,0.39285714285714285
3,0.02727272727272727,0.05405405405405406,0.11428571428571428,0.03571428571428571
6,0.02727272727272727,0.0,0.08571428571428572,0.0
