R:A::C:P,0 1 4 6,2 5,3
0 1 4 6,0.75,0.1640625,0.0859375
2 5,0.6326530612244898,0.24489795918367346,0.12244897959183673
3,0.4090909090909091,0.45454545454545453,0.13636363636363635
