R:A::C:P,0 4,1,2,3,5 6
0 4,0.29333333333333333,0.13559322033898305,0.11764705882352941,0.10810810810810811,0.1518987341772152
1,0.4533333333333333,0.5254237288135594,0.4117647058823529,0.4594594594594595,0.3670886075949367
2,0.14,0.288135593220339,0.2549019607843137,0.21621621621621623,0.27848101265822783
3,0.04,0.01694915254237288,0.11764705882352941,0.08108108108108109,0.0759493670886076
5 6,0.07333333333333333,0.03389830508474576,0.09803921568627451,0.13513513513513514,0.12658227848101267
