R:A::C:P,0 4,1,2,3,5 6
0 4,0.5945945945945946,0.10810810810810811,0.08108108108108109,0.05405405405405406,0.16216216216216217
1,0.40963855421686746,0.18674698795180722,0.12650602409638553,0.10240963855421686,0.1746987951807229
2,0.25925925925925924,0.20987654320987653,0.16049382716049382,0.09876543209876543,0.2716049382716049
3,0.2727272727272727,0.045454545454545456,0.2727272727272727,0.13636363636363635,0.2727272727272727
5 6,0.3333333333333333,0.06060606060606061,0.15151515151515152,0.15151515151515152,0.30303030303030304
