R:A::C:P,0 5,1,2 3 4 6
0 5,0.37735849056603776,0.17857142857142858,0.1794871794871795
1,0.4339622641509434,0.6428571428571429,0.3717948717948718
2 3 4 6,0.18867924528301888,0.17857142857142858,0.44871794871794873
