R:A::C:P,0 5,1,2 3 4 6
0 5,0.12578616352201258,0.031446540880503145,0.0880503144654088
1,0.14465408805031446,0.11320754716981132,0.18238993710691823
2 3 4 6,0.06289308176100629,0.031446540880503145,0.22012578616352202
