R:A::C:P,0 1 2 4,3,5 6
0 1 2 4,0.39870689655172414,0.0639367816091954,0.11422413793103449
3,0.041666666666666664,0.010775862068965518,0.020833333333333332
5 6,0.16738505747126436,0.05316091954022988,0.12931034482758622
