R:A::C:P,0,1 3 4,2 5,6
0,0.4666666666666667,0.3,0.15,0.08333333333333333
1 3 4,0.24752475247524752,0.42574257425742573,0.18316831683168316,0.14356435643564355
2 5,0.14285714285714285,0.41836734693877553,0.24489795918367346,0.19387755102040816
6,0.0625,0.5,0.375,0.0625
