R:A::C:P,0,1 2,3 6,4,5
0,0.3230769230769231,0.1232876712328767,0.09523809523809523,0.16666666666666666,0.0625
1 2,0.6153846153846154,0.7397260273972602,0.6825396825396826,0.6333333333333333,0.75
3 6,0.015384615384615385,0.0684931506849315,0.12698412698412698,0.03333333333333333,0.1875
4,0.015384615384615385,0.0273972602739726,0.047619047619047616,0.16666666666666666,0.0
5,0.03076923076923077,0.0410958904109589,0.047619047619047616,0.0,0.0
