R:A::C:P,0 3,1 6,2 4 5
0 3,0.5,0.14285714285714285,0.35714285714285715
1 6,0.4444444444444444,0.25,0.3055555555555556
2 4 5,0.4444444444444444,0.15555555555555556,0.4
