R:A::C:P,0 2 3,1,4 5 6
0 2 3,0.3466666666666667,0.3418803418803419,0.2921146953405018
1,0.275,0.43162393162393164,0.2060931899641577
4 5 6,0.37833333333333335,0.2264957264957265,0.5017921146953405
