R:A::C:P,0 2 3,1,4 5 6
0 2 3,0.4611973392461197,0.17738359201773837,0.3614190687361419
1,0.4330708661417323,0.2650918635170604,0.30183727034120733
4 5 6,0.40535714285714286,0.09464285714285714,0.5
