R:A::C:P,0,1 3 6,2 5,4
0,0.40476190476190477,0.11290322580645161,0.1111111111111111,0.3684210526315789
1 3 6,0.4523809523809524,0.5483870967741935,0.5,0.42105263157894735
2 5,0.11904761904761904,0.3064516129032258,0.3611111111111111,0.05263157894736842
4,0.023809523809523808,0.03225806451612903,0.027777777777777776,0.15789473684210525
