R:A::C:P,0 4,1 5,2 3 6
0 4,0.4375,0.2767857142857143,0.2857142857142857
1 5,0.29376854599406527,0.34124629080118696,0.3649851632047478
2 3 6,0.28313253012048195,0.3102409638554217,0.4066265060240964
