R:A::C:P,0 1 5,2 4,3 6
0 1 5,0.8148148148148148,0.6136363636363636,0.47058823529411764
2 4,0.16049382716049382,0.29545454545454547,0.4411764705882353
3 6,0.024691358024691357,0.09090909090909091,0.08823529411764706
