R:A::C:P,0 2,1 3 4 5,6
0 2,0.4492753623188406,0.5217391304347826,0.028985507246376812
1 3 4 5,0.3977272727272727,0.5909090909090909,0.011363636363636364
6,0.5,0.5,0.0
