R:A::C:P,0 1,2,3 6,4,5
0 1,0.8484848484848485,0.45454545454545453,0.35294117647058826,0.6666666666666666,0.6666666666666666
2,0.12121212121212122,0.4090909090909091,0.29411764705882354,0.16666666666666666,0.3333333333333333
3 6,0.0,0.045454545454545456,0.23529411764705882,0.08333333333333333,0.0
4,0.015151515151515152,0.045454545454545456,0.058823529411764705,0.08333333333333333,0.0
5,0.015151515151515152,0.045454545454545456,0.058823529411764705,0.0,0.0
