R:A::C:P,0 4,1,2,3 6,5
0 4,0.45901639344262296,0.17857142857142858,0.12,0.11764705882352941,0.18181818181818182
1,0.39344262295081966,0.6428571428571429,0.44,0.35294117647058826,0.45454545454545453
2,0.08196721311475409,0.14285714285714285,0.32,0.38235294117647056,0.36363636363636365
3 6,0.04918032786885246,0.03571428571428571,0.08,0.08823529411764706,0.0
5,0.01639344262295082,0.0,0.04,0.058823529411764705,0.0
