R:A::C:P,0 4,1 2 6,3 5
0 4,0.6037735849056604,0.2830188679245283,0.11320754716981132
1 2 6,0.3448275862068966,0.4425287356321839,0.21264367816091953
3 5,0.15,0.45,0.4
