R:A::C:P,0 1 2 3,4,5,6
0 1 2 3,0.6658653846153846,0.12620192307692307,0.09615384615384616,0.11177884615384616
4,0.5753424657534246,0.2191780821917808,0.1232876712328767,0.0821917808219178
5,0.6041666666666666,0.14583333333333334,0.13541666666666666,0.11458333333333333
6,0.46035805626598464,0.14066496163682865,0.17391304347826086,0.22506393861892582
