R:A::C:P,0 1 4,2 3 6,5
0 1 4,0.48525073746312686,0.29411764705882354,0.22941176470588234
2 3 6,0.45132743362831856,0.6323529411764706,0.6941176470588235
5,0.06342182890855458,0.07352941176470588,0.07647058823529412
