R:A::C:P,0,1,2 5,3,4,6
0,23,13,15,5,12,5
1,60,70,61,31,23,35
2 5,30,38,73,31,34,23
3,4,8,17,9,6,6
4,7,1,17,4,7,3
6,12,17,25,15,24,17
