R:A::C:P,0 6,1 4,2,3 5
0 6,0.23809523809523808,0.1896551724137931,0.13725490196078433,0.1935483870967742
1 4,0.5170068027210885,0.5086206896551724,0.45098039215686275,0.3548387096774194
2,0.17687074829931973,0.2413793103448276,0.2549019607843137,0.22580645161290322
3 5,0.06802721088435375,0.0603448275862069,0.1568627450980392,0.22580645161290322
