R:A::C:P,0 5,1 2 3 4,6
0 5,0.1580188679245283,0.11688311688311688,0.06565656565656566
1 2 3 4,0.5660377358490566,0.6415584415584416,0.4898989898989899
6,0.2759433962264151,0.24155844155844156,0.4444444444444444
