R:A::C:P,0 5,1 2 3 4,6
0 5,0.3941176470588235,0.5294117647058824,0.07647058823529412
1 2 3 4,0.2888086642599278,0.5944645006016848,0.11672683513838748
6,0.29923273657289,0.47570332480818417,0.22506393861892582
