R:A::C:P,0 5,1 2 3 4,6
0 5,0.048132183908045974,0.06465517241379311,0.009339080459770116
1 2 3 4,0.1724137931034483,0.35488505747126436,0.06968390804597702
6,0.08405172413793104,0.1336206896551724,0.06321839080459771
