R:A::C:P,0 6,1,2 5,3 4
0 6,0.4,0.17857142857142858,0.1111111111111111,0.2
1,0.4,0.6428571428571429,0.4444444444444444,0.36
2 5,0.17777777777777778,0.14285714285714285,0.3611111111111111,0.26
3 4,0.022222222222222223,0.03571428571428571,0.08333333333333333,0.18
