R:A::C:P,0 3 4,1,2 6,5
0 3 4,0.08979885057471264,0.02514367816091954,0.042385057471264365,0.021551724137931036
1,0.12643678160919541,0.07255747126436782,0.05675287356321839,0.017959770114942528
2 6,0.19468390804597702,0.0617816091954023,0.14870689655172414,0.07327586206896551
5,0.035919540229885055,0.008620689655172414,0.015086206896551725,0.009339080459770116
