R:A::C:P,0 3 4,1,2 6,5
0 3 4,0.5020080321285141,0.14056224899598393,0.23694779116465864,0.12048192771084337
1,0.46194225721784776,0.2650918635170604,0.2073490813648294,0.06561679790026247
2 6,0.4069069069069069,0.12912912912912913,0.3108108108108108,0.15315315315315314
5,0.5208333333333334,0.125,0.21875,0.13541666666666666
