R:A::C:P,0 4,1 5 6,2 3
0 4,0.04454022988505747,0.033045977011494254,0.028017241379310345
1 5 6,0.19899425287356323,0.28304597701149425,0.14152298850574713
2 3,0.07543103448275862,0.11637931034482758,0.07902298850574713
