R:A::C:P,0 5,1,2 3,4 6
0 5,0.1580188679245283,0.13247863247863248,0.11271676300578035,0.08505154639175258
1,0.2759433962264151,0.43162393162393164,0.21098265895953758,0.23195876288659795
2 3,0.25,0.2606837606837607,0.3179190751445087,0.25773195876288657
4 6,0.3160377358490566,0.1752136752136752,0.3583815028901734,0.4252577319587629
