R:A::C:P,0 5,1,2 3,4 6
0 5,0.048132183908045974,0.022270114942528736,0.028017241379310345,0.023706896551724137
1,0.08405172413793104,0.07255747126436782,0.05244252873563218,0.06465517241379311
2 3,0.07614942528735633,0.04382183908045977,0.07902298850574713,0.07183908045977011
4 6,0.09626436781609195,0.029454022988505746,0.08908045977011494,0.11853448275862069
