R:A::C:P,0 4 5,1,2 6,3
0 4 5,0.4305555555555556,0.17857142857142858,0.17857142857142858,0.16129032258064516
1,0.4027777777777778,0.6428571428571429,0.39285714285714285,0.3870967741935484
2 6,0.1388888888888889,0.14285714285714285,0.35714285714285715,0.3870967741935484
3,0.027777777777777776,0.03571428571428571,0.07142857142857142,0.06451612903225806
