R:A::C:P,0,1 5,2,3 4 6
0,0.053231939163498096,0.03231939163498099,0.019011406844106463,0.024714828897338403
1 5,0.13878326996197718,0.12167300380228137,0.07984790874524715,0.13878326996197718
2,0.03231939163498099,0.055133079847908745,0.045627376425855515,0.0779467680608365
3 4 6,0.022813688212927757,0.051330798479087454,0.034220532319391636,0.07224334600760456
