R:A::C:P,0,1,2,3 5,4,6
0,23,13,6,14,12,5
1,60,70,35,57,23,35
2,23,31,30,50,25,13
3 5,11,15,14,36,15,16
4,7,1,9,12,7,3
6,12,17,12,28,24,17
