R:A::C:P,0,1 4 6,2 3 5
0,0.16911764705882354,0.08771929824561403,0.066006600660066
1 4 6,0.5808823529411765,0.5760233918128655,0.504950495049505
2 3 5,0.25,0.3362573099415205,0.429042904290429
