R:A::C:P,0 6,1 3 4 5,2
0 6,0.25333333333333335,0.24,0.16981132075471697
1 3 4 5,0.5866666666666667,0.5244444444444445,0.5471698113207547
2,0.16,0.23555555555555555,0.2830188679245283
