R:A::C:P,0,1 3 4 6,2 5
0,0.3150684931506849,0.4794520547945205,0.2054794520547945
1 3 4 6,0.1732776617954071,0.5762004175365344,0.25052192066805845
2 5,0.13100436681222707,0.5502183406113537,0.31877729257641924
