R:A::C:P,0,1,2 3,4 6,5
0,0.3939393939393939,0.21212121212121213,0.02702702702702703,0.2857142857142857,0.2222222222222222
1,0.42424242424242425,0.6666666666666666,0.40540540540540543,0.2857142857142857,0.4444444444444444
2 3,0.12121212121212122,0.12121212121212122,0.4594594594594595,0.2857142857142857,0.3333333333333333
4 6,0.030303030303030304,0.0,0.05405405405405406,0.14285714285714285,0.0
5,0.030303030303030304,0.0,0.05405405405405406,0.0,0.0
