R:A::C:P,0,1,2 3,4 6,5
0,0.48148148148148145,0.25925925925925924,0.037037037037037035,0.14814814814814814,0.07407407407407407
1,0.23728813559322035,0.3728813559322034,0.2542372881355932,0.06779661016949153,0.06779661016949153
2 3,0.125,0.125,0.53125,0.125,0.09375
4 6,0.2,0.0,0.4,0.4,0.0
5,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0
