R:A::C:P,0,1 2,3,4,5,6
0,0.4666666666666667,0.2,0.05,0.11666666666666667,0.08333333333333333,0.08333333333333333
1 2,0.23076923076923078,0.3319838056680162,0.10121457489878542,0.12955465587044535,0.04048582995951417,0.1659919028340081
3,0.045454545454545456,0.3181818181818182,0.13636363636363635,0.22727272727272727,0.18181818181818182,0.09090909090909091
4,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.5,0.0,0.14285714285714285
5,0.23529411764705882,0.11764705882352941,0.23529411764705882,0.058823529411764705,0.17647058823529413,0.17647058823529413
6,0.0625,0.3125,0.0625,0.3125,0.1875,0.0625
