R:A::C:P,comedy,history,tragedy
comedy,0.1364562118126273,0.07060420909708079,0.09164969450101833
history,0.055668703326544465,0.20502376103190767,0.07128309572301425
tragedy,0.07942973523421588,0.08689748811948404,0.20298710115410726
