R:C::C:G,0,1,2,3,4,5,6,7
0,10,1,1,18,43
1,53,12,28,59,128
2,32,23,14,43,60
3,6,2,9,13,20
4,5,8,4,7,15
5,10,11,7,10,19
6,19,12,20,26,33
7,2,1,0,4,5
