R:A::C:P,0 3 5,1,2 4 6
0 3 5,0.4666666666666667,0.15555555555555556,0.37777777777777777
1,0.41785714285714287,0.25,0.33214285714285713
2 4 6,0.411214953271028,0.1526479750778816,0.43613707165109034
